match_id,venue,match_date,match_type,season,pre_temp_avg,pre_humidity_avg,pre_pressure_avg,pre_wind_speed_avg,pre_cloud_cover_avg,pre_rainfall_total,pre_visibility_avg,start_temp,start_humidity,start_pressure,start_wind_speed,start_cloud_cover,start_rainfall,match_temp_avg,match_humidity_avg,match_rainfall_total,match_cloud_avg,match_wind_avg,pitch_condition,match_outcome,play_possible
396,Lords (London),2019-08-14,T20,monsoon,9.45,74.96,1015.11,11.49,36.9,0.0,14.74,10.98,69.14,1016.87,12.05,14.06,0.0,14.84,68.96,2.59,26.93,13.16,Humid/Swing,Completed,1
397,MCG (Melbourne),2018-03-26,T20,monsoon,11.08,57.59,1017.08,16.0,42.9,0.0,15.3,11.5,50.83,1013.96,5.92,27.44,0.0,15.75,53.14,0.0,53.24,14.95,Flat/Batting,Completed,1
398,The Oval (London),2024-02-15,T20,winter,0.58,72.81,1017.06,1.93,49.51,0.0,14.44,3.05,70.63,1017.79,5.42,67.69,3.58,5.76,68.11,14.97,51.35,1.97,Humid/Swing,Completed,1
399,Mumbai (Wankhede),2020-02-06,Test,winter,19.19,78.16,1002.89,5.24,37.91,0.0,14.44,21.08,73.51,1002.16,9.14,5.99,0.0,23.93,70.47,0.0,40.14,6.38,Humid/Swing,Completed,1
400,Lords (London),2017-10-30,ODI,monsoon,10.12,74.76,1016.58,4.01,46.63,18.8,9.79,14.71,73.9,1018.94,0.0,57.98,9.83,15.66,68.22,44.66,56.85,3.72,Humid/Swing,Abandoned,0
401,Chennai (Chepauk),2023-08-31,ODI,monsoon,28.17,73.81,1021.64,3.93,45.83,0.0,15.45,30.87,74.96,1025.55,0.0,27.3,0.0,33.92,67.79,0.36,39.23,3.24,Humid/Swing,Completed,1
402,SCG (Sydney),2024-04-01,Test,monsoon,18.89,65.74,1018.67,15.71,40.95,0.0,14.53,24.06,58.24,1023.38,17.61,43.7,0.0,25.12,54.86,5.44,38.55,17.61,Humid/Swing,Completed,1
403,Bridgetown (Kensington Oval),2024-09-30,T20,monsoon,25.8,83.08,1022.39,6.04,53.69,15.68,9.39,29.44,80.11,1022.15,0.0,66.66,10.14,31.07,71.01,26.31,58.35,3.99,Humid/Swing,Abandoned,0
404,MCG (Melbourne),2019-08-20,Test,winter,8.17,58.58,1011.73,5.4,54.25,5.12,14.09,12.36,60.55,1014.12,3.33,85.2,0.54,13.78,51.68,43.25,56.54,4.4,Flat/Batting,Abandoned,0
405,Delhi (Feroz Shah Kotla),2020-10-24,ODI,monsoon,24.94,49.03,1010.28,2.24,32.93,0.0,17.21,28.06,44.44,1006.27,3.0,70.73,0.0,30.15,41.58,1.91,45.2,2.84,Flat/Batting,Completed,1
406,Karachi (National Stadium),2023-06-26,ODI,summer,35.85,70.74,1016.34,4.02,51.17,4.27,14.52,37.62,65.31,1011.06,8.07,56.3,0.0,41.23,60.21,0.0,35.35,4.26,Humid/Swing,Completed,1
407,Bridgetown (Kensington Oval),2019-12-16,Test,winter,23.73,86.59,1023.46,0.98,37.39,0.0,13.91,25.27,80.19,1026.04,0.0,44.08,0.0,28.76,74.05,0.62,44.0,1.21,Wet/Green,Completed,1
408,Delhi (Feroz Shah Kotla),2017-12-29,T20,winter,4.11,52.5,1023.3,24.02,42.36,0.0,17.08,7.31,53.48,1021.56,24.17,41.79,9.98,9.88,44.04,9.98,40.09,23.95,Flat/Batting,Completed,1
409,Kolkata (Eden Gardens),2018-03-25,ODI,monsoon,26.62,72.03,1009.84,10.92,54.0,0.0,14.79,28.99,61.93,1006.0,11.21,59.16,0.0,31.57,61.06,20.14,48.59,10.39,Humid/Swing,Rain Interrupted,0
410,Cape Town (Newlands),2020-06-08,Test,winter,8.36,57.5,1003.56,13.93,55.62,29.86,10.33,9.85,61.71,1008.16,12.71,69.03,0.0,12.76,52.21,25.28,69.52,12.54,Wet/Green,Abandoned,0
411,Mumbai (Wankhede),2022-01-24,T20,winter,18.05,79.66,1001.64,16.99,37.19,0.0,13.68,19.14,75.09,1009.12,13.83,50.01,0.0,23.33,75.2,5.16,44.38,16.84,Humid/Swing,Rain Interrupted,0
412,Delhi (Feroz Shah Kotla),2022-12-17,Test,winter,3.39,48.6,1023.54,17.89,34.28,4.7,15.9,5.29,39.64,1027.2,16.35,16.43,0.0,7.48,40.16,7.41,24.83,17.17,Flat/Batting,Completed,1
413,Bengaluru (Chinnaswamy),2021-03-06,Test,monsoon,19.06,67.46,1008.35,37.09,46.03,11.81,12.41,21.63,68.0,1008.18,37.25,8.52,0.0,24.63,57.12,4.05,39.4,41.08,Humid/Swing,Completed,1
414,SCG (Sydney),2019-07-30,Test,winter,7.41,62.57,1007.47,10.24,50.79,2.07,15.3,11.6,70.57,1004.13,9.56,76.98,0.0,14.08,56.44,31.62,65.84,10.3,Flat/Batting,Rain Interrupted,0
415,Delhi (Feroz Shah Kotla),2024-06-08,Test,summer,42.51,49.88,1001.57,12.88,38.92,3.25,15.33,47.67,41.96,1002.33,8.09,5.6,0.0,46.93,40.35,2.47,35.91,10.91,Flat/Batting,Completed,1
416,MCG (Melbourne),2016-04-26,T20,monsoon,10.48,55.31,1010.58,23.87,39.06,0.0,16.19,14.06,52.17,1017.37,18.26,57.4,0.0,16.23,53.12,0.0,53.51,23.64,Flat/Batting,Completed,1
417,Kolkata (Eden Gardens),2020-08-03,T20,monsoon,26.71,71.17,997.63,1.35,59.68,5.23,13.49,29.57,62.76,1008.99,5.65,34.3,0.0,31.86,63.04,22.67,65.98,2.96,Humid/Swing,Rain Interrupted,0
418,Bengaluru (Chinnaswamy),2020-09-15,T20,monsoon,22.74,64.42,1013.22,13.14,71.52,19.89,9.75,26.4,64.03,1010.94,17.77,43.49,2.79,29.11,59.1,25.2,60.26,16.35,Flat/Batting,Abandoned,0
419,Bengaluru (Chinnaswamy),2019-08-29,ODI,monsoon,18.13,61.28,1021.4,57.88,37.58,9.01,13.46,22.01,48.57,1020.76,62.24,26.06,0.0,22.6,56.4,0.0,41.05,57.67,Flat/Batting,Completed,1
420,MCG (Melbourne),2017-09-25,ODI,monsoon,10.24,59.22,1004.4,19.95,63.32,13.04,13.52,12.99,63.86,1007.17,20.17,46.58,9.29,15.38,50.76,26.73,60.23,19.86,Wet/Green,Rain Interrupted,0
421,SCG (Sydney),2016-08-15,ODI,winter,9.35,63.15,1015.61,4.22,55.68,2.67,15.14,12.89,49.85,1014.8,5.53,67.09,0.0,14.05,54.09,13.12,62.39,5.28,Flat/Batting,Rain Interrupted,0
422,Delhi (Feroz Shah Kotla),2021-09-21,T20,monsoon,29.8,48.8,1001.48,1.89,23.98,3.42,16.89,32.91,46.8,1000.07,4.2,29.56,12.96,35.45,40.16,12.96,29.53,3.23,Flat/Batting,Completed,1
423,Cape Town (Newlands),2024-11-10,Test,monsoon,16.13,64.91,1008.79,16.73,27.89,0.0,15.59,17.25,59.85,1010.94,19.21,14.02,0.0,21.01,50.95,0.0,37.62,16.7,Flat/Batting,Completed,1
424,Chennai (Chepauk),2018-02-05,ODI,winter,21.09,73.12,1018.66,4.42,40.34,0.0,15.72,22.34,72.71,1016.3,11.3,31.37,0.0,26.44,67.24,18.13,47.98,8.33,Humid/Swing,Rain Interrupted,0
425,Lords (London),2023-11-01,T20,monsoon,13.97,76.68,1019.63,50.88,56.76,11.91,11.71,16.77,67.89,1018.1,47.24,39.36,0.0,19.83,69.94,3.89,46.39,50.77,Humid/Swing,Rain Interrupted,0
426,Bengaluru (Chinnaswamy),2024-03-14,Test,monsoon,19.81,63.87,1020.43,14.91,44.66,0.0,15.58,23.3,62.03,1016.75,12.3,23.88,0.0,25.24,57.74,10.91,29.12,13.46,Flat/Batting,Completed,1
427,Bengaluru (Chinnaswamy),2023-02-21,ODI,winter,14.52,63.87,1014.39,4.6,33.9,0.0,14.93,18.24,60.8,1010.39,4.23,35.49,0.0,20.47,56.94,2.99,39.59,3.71,Flat/Batting,Completed,1
428,Karachi (National Stadium),2021-07-03,T20,monsoon,25.79,68.82,1001.25,17.44,71.54,15.34,12.15,28.27,62.38,999.87,18.05,61.57,0.0,32.02,61.38,8.39,61.52,17.04,Humid/Swing,Rain Interrupted,0
429,MCG (Melbourne),2024-09-14,Test,monsoon,14.83,58.75,1009.86,5.82,69.08,42.66,9.85,15.11,54.47,1008.43,2.66,30.55,0.0,19.53,49.69,13.38,56.15,5.45,Wet/Green,Abandoned,0
430,MCG (Melbourne),2021-01-15,ODI,summer,19.82,54.95,1022.61,1.87,35.38,4.7,15.04,18.72,54.35,1024.63,4.02,16.99,0.0,24.73,52.32,0.0,28.62,2.1,Flat/Batting,Completed,1
431,Lords (London),2018-09-23,T20,monsoon,7.06,76.01,1007.08,3.59,40.19,16.58,10.13,14.53,75.3,1005.02,0.0,12.54,0.0,13.04,68.94,0.0,36.59,3.41,Humid/Swing,Completed,1
432,SCG (Sydney),2019-03-26,ODI,monsoon,19.43,65.02,1005.93,3.15,46.13,4.62,13.49,24.06,58.8,1006.56,4.32,63.76,0.0,24.16,56.76,1.75,43.92,6.88,Humid/Swing,Completed,1
433,Lords (London),2024-10-01,Test,monsoon,10.51,76.74,1009.63,11.24,50.62,18.77,8.54,14.05,80.61,1009.1,8.62,35.41,0.0,15.12,70.92,1.57,52.74,11.9,Humid/Swing,Rain Interrupted,0
434,Cape Town (Newlands),2017-09-05,T20,monsoon,17.73,56.07,1004.85,14.75,39.62,3.5,14.35,19.22,60.29,1005.78,13.74,40.66,0.0,23.6,51.21,0.0,28.78,12.89,Flat/Batting,Completed,1
435,The Oval (London),2017-08-14,ODI,monsoon,12.28,78.41,1015.22,1.83,38.45,18.04,12.25,14.53,66.7,1012.77,0.0,36.85,0.0,17.92,69.53,0.11,40.65,1.64,Wet/Green,Rain Interrupted,0
436,Mumbai (Wankhede),2018-07-27,T20,monsoon,28.96,78.46,1016.74,4.57,61.42,13.1,10.41,30.01,73.24,1020.48,4.87,47.22,5.64,33.82,72.05,26.77,47.38,6.28,Humid/Swing,Rain Interrupted,0
437,MCG (Melbourne),2022-11-28,ODI,monsoon,13.73,61.28,1021.75,4.76,32.36,0.0,16.05,13.54,55.16,1025.26,5.06,36.43,0.0,19.19,51.22,0.0,26.91,4.55,Flat/Batting,Completed,1
438,The Oval (London),2022-06-11,T20,summer,18.12,73.58,1004.51,24.12,41.78,0.0,14.54,21.53,64.85,1003.5,22.21,37.95,0.0,23.73,70.77,2.3,38.99,22.66,Humid/Swing,Completed,1
439,Kolkata (Eden Gardens),2020-07-21,Test,monsoon,23.33,71.89,1018.44,4.21,39.0,16.54,11.21,27.08,72.59,1017.08,4.34,23.54,8.9,29.33,63.37,33.49,58.35,4.35,Humid/Swing,Abandoned,0
440,Kolkata (Eden Gardens),2020-08-19,T20,monsoon,24.88,70.72,1017.3,1.41,52.94,17.09,10.4,28.25,74.63,1020.72,3.09,74.01,1.15,29.29,62.99,7.4,59.55,1.83,Wet/Green,Rain Interrupted,0
441,Lords (London),2024-10-02,Test,monsoon,7.57,76.14,1015.99,24.47,61.67,3.93,12.84,7.0,76.76,1018.85,29.0,41.48,0.85,12.9,68.73,18.17,52.29,26.58,Humid/Swing,Rain Interrupted,0
442,MCG (Melbourne),2016-02-13,T20,summer,30.31,60.44,1015.61,51.88,30.78,2.13,15.45,32.69,66.12,1013.99,49.21,67.05,0.0,35.89,52.09,4.89,41.97,51.2,Flat/Batting,Completed,1
443,MCG (Melbourne),2015-03-04,T20,monsoon,15.17,56.21,1021.89,6.38,48.79,0.0,15.73,18.3,53.05,1025.5,10.51,52.72,0.0,20.43,51.06,3.94,35.33,5.18,Flat/Batting,Completed,1
444,Kolkata (Eden Gardens),2019-08-07,T20,monsoon,27.61,68.57,1012.26,1.99,59.16,13.47,13.48,32.47,62.87,1009.09,0.0,57.5,4.92,33.52,60.61,11.27,57.24,2.95,Humid/Swing,Rain Interrupted,0
445,Kolkata (Eden Gardens),2015-11-03,ODI,monsoon,26.38,70.03,1013.26,5.52,45.17,0.4,14.61,29.4,77.99,1009.39,4.83,40.09,0.0,31.99,65.98,0.0,43.0,4.76,Humid/Swing,Rain Interrupted,0
446,Bengaluru (Chinnaswamy),2018-10-18,T20,monsoon,19.66,64.53,1021.34,4.08,67.06,20.9,10.59,22.39,61.54,1027.27,3.32,85.72,0.0,23.81,57.16,32.04,54.92,3.8,Flat/Batting,Abandoned,0
447,Cape Town (Newlands),2019-06-17,T20,winter,10.2,61.27,1009.38,10.27,64.62,12.41,11.58,12.87,55.14,1009.38,4.89,93.17,0.0,15.82,52.64,25.52,64.11,10.95,Flat/Batting,Rain Interrupted,0
448,Chennai (Chepauk),2024-07-20,ODI,monsoon,28.64,74.65,1007.35,10.21,48.96,0.0,14.79,31.42,72.95,1007.83,10.84,73.92,0.0,33.76,65.9,12.4,50.17,11.31,Humid/Swing,Completed,1
449,Bridgetown (Kensington Oval),2024-08-20,T20,monsoon,24.58,82.87,1009.02,21.38,52.12,7.63,10.87,26.86,79.43,1009.95,23.15,36.77,14.67,29.47,76.43,23.24,67.92,20.07,Humid/Swing,Rain Interrupted,0
450,The Oval (London),2018-07-21,T20,monsoon,13.89,76.0,1007.29,5.71,48.6,0.0,15.16,14.35,71.44,1008.04,8.75,25.7,6.97,18.49,69.71,6.97,38.22,7.14,Humid/Swing,Completed,1
451,Cape Town (Newlands),2024-12-13,ODI,summer,26.57,60.11,1008.44,11.34,32.52,0.0,16.34,31.2,53.56,1004.72,5.17,43.11,0.0,32.15,52.23,4.96,32.5,12.63,Flat/Batting,Completed,1
452,SCG (Sydney),2015-05-28,T20,monsoon,12.94,63.58,1024.61,13.5,39.99,0.54,15.66,16.08,56.36,1025.1,11.31,64.67,0.0,18.56,56.44,0.0,54.2,13.95,Flat/Batting,Completed,1
453,Chennai (Chepauk),2017-08-19,T20,monsoon,21.94,75.11,1012.52,3.37,37.39,1.12,13.72,25.98,64.9,1010.29,1.44,36.28,0.0,27.64,63.19,0.69,43.21,3.45,Humid/Swing,Completed,1
454,Bridgetown (Kensington Oval),2018-03-23,Test,monsoon,25.83,80.87,1027.13,15.77,34.1,0.0,14.45,26.83,83.41,1026.73,15.13,33.41,0.0,30.72,75.39,1.49,36.85,16.93,Humid/Swing,Completed,1
455,Cape Town (Newlands),2016-01-06,ODI,summer,24.46,58.02,1004.03,17.83,33.71,0.0,16.07,26.44,48.15,1004.63,14.23,51.09,0.0,29.6,50.33,8.26,43.12,18.06,Flat/Batting,Completed,1
456,Chennai (Chepauk),2023-07-12,T20,monsoon,21.13,70.41,1022.6,3.93,62.22,12.7,12.89,26.29,63.93,1025.76,0.0,19.79,0.0,27.13,62.87,1.2,44.16,2.8,Humid/Swing,Completed,1
457,Cape Town (Newlands),2024-10-14,Test,monsoon,13.02,57.14,1004.05,7.4,41.77,31.09,10.56,16.48,63.09,1009.51,9.35,20.61,0.0,18.76,50.0,0.0,34.81,9.38,Wet/Green,Rain Interrupted,0
458,MCG (Melbourne),2016-11-12,T20,monsoon,10.42,57.0,1011.28,3.25,34.32,1.58,15.65,13.52,59.78,1016.8,0.0,39.76,0.0,15.85,52.26,0.0,37.74,2.09,Flat/Batting,Completed,1
459,Bengaluru (Chinnaswamy),2015-04-29,Test,summer,22.07,67.36,1026.09,10.71,40.5,0.79,14.54,25.75,62.61,1031.56,15.95,50.39,0.0,26.71,56.9,2.0,36.1,9.67,Humid/Swing,Completed,1
460,Lords (London),2023-12-06,Test,winter,2.33,81.35,996.13,12.8,64.35,11.26,10.45,5.25,65.41,997.6,13.18,68.87,1.33,8.26,66.51,12.64,69.21,10.73,Humid/Swing,Rain Interrupted,0
461,Bengaluru (Chinnaswamy),2019-01-08,ODI,winter,15.87,61.3,1003.58,16.22,29.74,7.38,12.85,18.02,58.47,1004.04,12.15,77.66,0.0,21.25,57.99,0.42,39.53,16.73,Flat/Batting,Completed,1
462,The Oval (London),2016-08-19,Test,monsoon,12.45,75.46,1010.72,0.4,19.3,0.21,14.86,14.33,67.85,1015.59,5.33,41.29,0.0,17.21,68.9,3.71,34.48,1.92,Humid/Swing,Completed,1
463,SCG (Sydney),2019-08-15,T20,winter,8.86,64.71,1026.28,0.87,64.0,0.0,15.27,11.04,63.42,1024.12,0.18,93.61,0.0,12.84,55.39,25.89,71.1,0.95,Flat/Batting,Rain Interrupted,0
464,Bridgetown (Kensington Oval),2023-11-21,Test,monsoon,24.12,79.57,999.38,6.05,75.43,8.18,11.18,26.72,85.08,1007.99,6.37,63.42,0.0,29.14,74.51,32.15,62.72,6.55,Humid/Swing,Abandoned,0
465,Kolkata (Eden Gardens),2016-12-18,Test,winter,19.06,70.64,1032.82,39.3,42.38,3.77,13.24,21.22,67.0,1032.17,35.72,42.37,0.0,24.69,65.19,3.58,43.39,38.33,Humid/Swing,Completed,1
466,Karachi (National Stadium),2024-10-06,ODI,monsoon,27.87,69.04,1023.4,10.12,21.75,11.2,11.88,31.15,58.2,1024.79,10.24,17.65,0.0,34.18,56.74,0.0,48.72,9.14,Humid/Swing,Completed,1
467,Karachi (National Stadium),2022-08-30,Test,monsoon,32.61,64.67,1007.97,1.76,66.53,0.46,15.17,36.25,67.73,1009.5,4.5,48.63,0.0,37.56,61.19,26.25,66.34,3.17,Flat/Batting,Rain Interrupted,0
468,MCG (Melbourne),2021-07-16,Test,winter,7.74,60.76,1034.56,25.36,63.85,6.42,13.91,11.45,55.09,1037.67,27.95,39.4,0.0,13.24,49.66,10.79,68.46,25.72,Flat/Batting,Rain Interrupted,0
469,Delhi (Feroz Shah Kotla),2020-03-03,T20,monsoon,28.83,48.41,996.43,10.76,34.32,0.0,17.25,33.93,45.6,996.58,12.39,27.22,0.0,34.61,42.3,16.94,32.08,12.02,Flat/Batting,Completed,1
470,Bengaluru (Chinnaswamy),2020-02-26,ODI,winter,20.62,63.82,1010.86,4.12,38.14,0.0,15.6,21.68,62.87,1015.18,3.19,47.51,0.0,24.88,56.28,3.24,34.58,3.78,Flat/Batting,Completed,1
471,Bridgetown (Kensington Oval),2015-02-08,ODI,winter,22.13,81.46,1005.67,11.24,44.99,0.0,13.56,23.21,83.38,1005.38,11.64,77.6,0.0,26.55,71.94,0.6,36.81,13.06,Humid/Swing,Completed,1
472,Bengaluru (Chinnaswamy),2022-08-07,T20,monsoon,16.76,63.94,1029.15,3.39,39.0,4.79,13.95,20.7,65.74,1030.08,4.56,42.31,0.0,21.9,55.28,0.0,42.59,5.04,Flat/Batting,Completed,1
473,Kolkata (Eden Gardens),2015-10-30,ODI,monsoon,30.54,69.02,1015.18,3.49,33.4,4.26,15.03,34.18,70.66,1010.67,3.78,37.42,0.0,37.18,63.86,0.0,53.14,2.92,Humid/Swing,Completed,1
474,Lords (London),2021-08-03,ODI,monsoon,13.35,81.7,1010.38,18.72,44.67,0.0,13.4,16.74,65.33,1009.52,15.12,22.4,0.84,18.7,66.21,12.52,42.54,19.26,Humid/Swing,Completed,1
475,Bridgetown (Kensington Oval),2019-10-04,T20,monsoon,24.12,84.36,1015.65,3.68,60.08,4.14,12.44,27.89,73.67,1012.28,4.14,17.58,0.0,29.64,76.22,25.47,59.93,4.68,Humid/Swing,Rain Interrupted,0
476,Bengaluru (Chinnaswamy),2020-02-15,ODI,winter,19.49,63.95,1008.62,10.33,42.38,0.0,15.53,21.88,59.7,1008.37,8.78,32.46,0.0,25.04,56.56,13.65,47.77,10.15,Flat/Batting,Completed,1
477,Delhi (Feroz Shah Kotla),2019-04-25,ODI,summer,35.6,48.15,1008.32,25.88,27.13,0.12,16.72,39.35,49.04,1011.5,25.99,44.55,0.0,40.96,41.8,0.0,49.12,26.73,Flat/Batting,Completed,1
478,Chennai (Chepauk),2017-08-29,ODI,monsoon,26.28,72.59,993.33,10.41,37.82,0.0,14.88,28.31,60.95,992.81,11.15,38.16,0.0,32.31,64.75,8.57,42.19,12.26,Humid/Swing,Completed,1
479,Karachi (National Stadium),2019-01-10,T20,winter,14.7,68.27,1003.04,26.11,50.0,0.23,15.2,17.37,60.43,1005.65,25.2,76.15,0.0,19.23,60.56,0.0,33.26,26.36,Humid/Swing,Completed,1
480,Bengaluru (Chinnaswamy),2022-11-04,ODI,monsoon,20.58,63.37,1008.43,31.99,54.23,0.0,15.54,22.49,54.57,1009.93,30.24,42.47,0.0,26.59,56.43,0.0,40.06,31.28,Flat/Batting,Completed,1
481,Mumbai (Wankhede),2024-04-22,T20,summer,24.71,80.2,1005.92,48.5,45.54,0.0,14.39,29.15,72.13,1000.23,47.36,2.8,0.0,30.46,70.09,0.0,39.63,48.71,Humid/Swing,Completed,1
482,The Oval (London),2018-01-29,Test,winter,2.75,77.06,1015.15,15.62,82.8,7.72,12.14,2.69,68.34,1013.64,17.78,55.3,4.92,7.1,69.77,31.31,58.14,14.74,Humid/Swing,Rain Interrupted,0
483,Karachi (National Stadium),2024-09-13,T20,monsoon,33.94,75.39,1026.35,15.06,40.56,10.78,11.97,35.91,68.63,1023.11,12.93,18.13,0.0,38.22,61.54,1.14,42.74,15.78,Humid/Swing,Completed,1
484,Cape Town (Newlands),2015-07-20,T20,winter,9.8,62.29,1020.89,5.89,66.49,16.58,11.2,13.33,50.89,1020.67,3.88,42.09,0.0,15.0,52.24,34.68,58.04,6.01,Wet/Green,Abandoned,0
485,Cape Town (Newlands),2020-07-27,ODI,winter,11.78,59.13,1009.97,34.97,52.97,11.16,12.8,11.91,49.63,1008.36,32.99,61.42,6.64,17.01,49.35,16.52,56.32,33.46,Flat/Batting,Rain Interrupted,0
486,Delhi (Feroz Shah Kotla),2021-10-22,ODI,monsoon,26.97,46.96,1038.61,21.5,39.1,0.0,17.32,31.76,50.79,1038.01,19.1,59.35,0.0,32.47,40.27,1.96,45.51,20.75,Flat/Batting,Completed,1
487,Delhi (Feroz Shah Kotla),2022-02-20,Test,winter,11.92,49.97,1009.04,4.41,35.07,0.25,16.28,16.04,43.14,1005.68,6.91,22.54,0.0,18.63,39.43,7.14,38.73,4.12,Flat/Batting,Completed,1
488,Karachi (National Stadium),2017-10-23,T20,monsoon,31.85,66.31,1015.85,8.57,35.92,0.0,14.89,36.93,69.01,1016.83,9.54,52.09,0.0,38.07,62.45,13.02,28.79,8.0,Humid/Swing,Completed,1
489,Cape Town (Newlands),2023-08-10,T20,winter,12.62,61.26,1016.7,4.04,66.23,27.08,7.61,14.05,46.63,1009.98,3.79,43.46,0.0,16.57,50.16,5.2,61.61,3.46,Wet/Green,Abandoned,0
490,Bridgetown (Kensington Oval),2024-05-26,Test,summer,25.63,81.78,1014.05,4.0,49.61,2.06,13.71,28.13,77.04,1012.92,0.0,93.95,0.0,29.95,75.06,8.01,52.58,2.76,Humid/Swing,Completed,1
491,Bridgetown (Kensington Oval),2016-02-02,T20,winter,24.67,82.34,1019.3,15.16,42.99,4.5,11.93,27.09,77.65,1017.37,13.88,68.8,0.0,31.13,71.76,0.49,44.19,14.75,Humid/Swing,Completed,1
492,Bridgetown (Kensington Oval),2015-06-11,ODI,summer,22.72,83.61,1005.02,4.89,59.82,7.95,11.77,25.42,81.87,1008.26,0.0,29.17,0.0,28.89,74.37,37.33,51.07,2.32,Humid/Swing,Rain Interrupted,0
493,MCG (Melbourne),2015-05-17,T20,monsoon,12.99,59.45,1012.06,12.4,41.92,0.0,15.89,15.84,64.48,1014.69,6.44,39.66,0.0,18.09,52.27,0.0,37.71,11.44,Flat/Batting,Completed,1
494,Lords (London),2023-03-19,Test,monsoon,10.12,77.34,996.89,9.66,45.31,0.0,13.84,14.3,74.96,1001.84,8.03,61.7,0.0,15.82,68.93,6.33,36.59,8.21,Humid/Swing,Completed,1
495,Chennai (Chepauk),2018-04-23,ODI,summer,34.64,73.71,1008.96,6.91,29.1,0.0,14.65,38.79,66.29,1009.48,4.04,46.89,0.0,41.26,65.04,3.82,34.39,7.41,Humid/Swing,Completed,1
496,Cape Town (Newlands),2019-08-29,Test,winter,6.76,62.28,1017.76,17.97,62.79,8.49,12.73,11.44,53.99,1016.77,18.78,98.4,12.37,12.97,49.39,15.25,61.11,17.48,Flat/Batting,Rain Interrupted,0
497,Delhi (Feroz Shah Kotla),2016-06-25,T20,summer,38.74,49.33,1014.32,15.96,41.07,0.0,16.71,41.82,46.93,1011.7,17.33,20.57,0.0,44.12,40.91,0.0,41.72,14.94,Flat/Batting,Completed,1
498,Lords (London),2020-12-14,T20,winter,0.38,74.52,1022.16,7.92,66.04,7.85,12.66,2.73,69.38,1022.8,9.5,28.57,8.99,6.32,69.17,35.1,54.21,10.83,Humid/Swing,Abandoned,0
499,Bengaluru (Chinnaswamy),2024-04-24,Test,summer,24.12,65.56,1016.42,1.19,31.99,0.0,15.05,27.79,65.46,1022.27,1.24,3.41,0.0,29.88,59.11,0.84,41.35,3.61,Humid/Swing,Completed,1
500,Bengaluru (Chinnaswamy),2024-03-31,ODI,monsoon,18.93,63.73,1001.74,2.94,50.9,0.0,15.87,18.66,57.24,1002.16,5.2,4.93,0.0,23.34,57.5,14.86,31.45,3.74,Flat/Batting,Completed,1
501,Bengaluru (Chinnaswamy),2023-05-16,ODI,summer,24.83,59.96,1020.53,3.11,53.01,6.35,13.25,29.43,64.29,1018.91,1.56,63.54,13.79,31.03,56.63,40.52,62.71,1.25,Flat/Batting,Abandoned,0
502,Chennai (Chepauk),2020-04-02,Test,summer,29.11,75.45,1015.35,7.21,39.01,0.0,13.91,31.34,70.1,1016.96,9.78,50.8,0.0,35.16,65.37,0.0,34.43,5.09,Humid/Swing,Completed,1
503,Kolkata (Eden Gardens),2023-06-17,Test,summer,33.42,74.32,1003.74,0.42,56.3,21.16,7.26,37.61,62.42,1011.22,0.0,51.03,0.0,39.33,62.83,33.51,59.87,2.27,Wet/Green,Abandoned,0
504,Bridgetown (Kensington Oval),2023-02-14,T20,winter,25.4,82.75,1018.02,2.96,39.66,0.0,14.71,27.94,71.53,1020.05,1.81,19.5,0.0,30.83,72.18,19.22,56.36,1.73,Humid/Swing,Completed,1
505,The Oval (London),2024-06-26,T20,summer,18.19,77.48,1027.9,4.42,41.86,0.0,13.92,21.16,59.39,1029.81,3.5,47.98,0.0,23.71,66.59,0.0,35.32,4.07,Humid/Swing,Completed,1
506,Lords (London),2016-01-05,ODI,winter,4.28,79.22,1010.23,7.75,65.81,12.22,11.0,5.67,70.36,1011.6,9.85,51.8,0.0,9.03,66.46,23.21,60.21,7.38,Humid/Swing,Rain Interrupted,0
507,Mumbai (Wankhede),2017-12-19,T20,winter,22.6,78.56,1008.95,50.83,37.84,0.0,14.4,25.57,69.89,1015.34,52.9,62.44,0.0,27.37,69.03,2.19,55.03,52.1,Humid/Swing,Completed,1
508,Chennai (Chepauk),2020-02-06,ODI,winter,23.33,74.88,1013.32,11.56,42.55,0.0,14.55,25.83,64.06,1014.25,11.14,53.16,0.0,27.38,64.29,5.8,35.82,8.77,Humid/Swing,Completed,1
509,Bridgetown (Kensington Oval),2023-05-26,T20,summer,23.56,80.67,1026.13,12.15,34.61,7.97,11.53,26.67,71.5,1033.95,11.35,9.74,0.0,29.2,75.73,4.33,44.65,10.4,Humid/Swing,Completed,1
510,Bengaluru (Chinnaswamy),2021-07-22,ODI,monsoon,22.89,64.6,1014.38,3.76,31.37,0.0,15.06,26.48,49.34,1012.59,0.94,9.19,0.0,27.99,56.38,1.44,38.13,2.83,Flat/Batting,Completed,1
511,Bridgetown (Kensington Oval),2019-03-02,Test,monsoon,26.08,78.14,1016.51,1.62,42.94,3.68,13.57,29.28,88.91,1016.09,0.0,50.19,4.78,31.0,75.27,8.75,42.45,0.9,Humid/Swing,Completed,1
512,Bridgetown (Kensington Oval),2017-08-15,ODI,monsoon,22.49,79.2,999.56,37.35,54.32,25.6,10.86,23.26,81.47,1001.2,32.8,83.67,0.0,27.75,76.54,11.73,60.94,35.84,Wet/Green,Rain Interrupted,0
